city,province,latitude,longitude,lease_term,type,price,beds,baths,sq_feet,furnishing,availability_date,smoking,cats,dogs
Calgary,Alberta,51.142571,-114.1689978,Short Term,Room For Rent,780,1,1,1200,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.149902,-114.0459373,Long Term,Condo Unit,2190,2,2,855,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0909799,-114.143214,Long Term,Main Floor,2700,3,1,1200,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.9027022,-114.1166653,Long Term,House,4000,3,2.5,2460,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.180506990391,-114.13187209303,Long Term,Basement,1599,2,1,1000,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.8524414,-114.002021,Short Term,House,2475,4,3,1800,Unfurnished,2025-02-21,Non-Smoking,False,True
Calgary,Alberta,50.946394987429,-114.121114084656,Long Term,House,3200,4,3,1254,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.096421,-114.0572119,Long Term,Apartment,2350,2,2,1100,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.8705656,-113.9568435,Long Term,Condo Unit,1945,2,1,630,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0454105,-114.053745,Long Term,Condo Unit,1950,2,1,426,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.918629410647,-113.948058699536,Negotiable,Basement,1675,2,1,919,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0645355,-114.2088829,Negotiable,Condo Unit,2900,2,2,1030,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1557043,-114.1057115,Negotiable,Townhouse,2190,2,2,1065,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0418958,-114.0554583,12 months,Condo Unit,2500,1,1,500,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.055631,-114.0786236,Short Term,Townhouse,5995,3,3.5,3000,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0431857,-114.1005262,Long Term,Condo Unit,2100,2,1,1050,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0703414,-114.0906644,Long Term,Basement,1400,1,1,500,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.9551386,-114.079349,Long Term,Main Floor,2300,3,1,1126,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0656351,-114.1074878,Long Term,House,3000,3,2,1100,Unfurnished,2025-02-21,Non-Smoking,True,False
Calgary,Alberta,50.8636912,-113.9492969,Long Term,Main Floor,2000,2,1.5,1000,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.042495,-114.1211542,Long Term,Townhouse,3350,2,2.5,1108,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.946394987429,-114.121114084656,Long Term,House,3200,4,3,1254,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.019294,-113.963427,Long Term,Main Floor,1400,3,1,1354,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0015146,-114.0738689,Long Term,Apartment,1680,2,1,907,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.096421,-114.0572119,Long Term,Apartment,2350,2,2,1100,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.8705656,-113.9568435,Long Term,Condo Unit,1945,2,1,630,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.918629410647,-113.948058699536,Negotiable,Basement,1675,2,1,919,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0645355,-114.2088829,Negotiable,Condo Unit,2900,2,2,1030,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.8869432,-114.0492321,Long Term,Room For Rent,700,5,3,1777,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1557043,-114.1057115,Negotiable,Townhouse,2190,2,2,1065,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.055631,-114.0786236,Short Term,Townhouse,5995,3,3.5,3000,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0418958,-114.0554583,12 months,Condo Unit,2500,1,1,500,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0371998,-114.0641308,Negotiable,Condo Unit,3200,1,1,650,Furnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0431857,-114.1005262,Long Term,Condo Unit,2100,2,1,1050,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0754123,-114.0485787,Long Term,Room For Rent,1050,2,1,1222,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.8642718,-113.94654,Long Term,Basement,1550,2,1,919,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.9044529,-113.979562,Long Term,Main Floor,1900,3,1.5,1100,Furnished,2025-02-21,Smoking Allowed,False,False
Calgary,Alberta,51.1226457,-114.1892366,Long Term,Main Floor,2349,3,2,1400,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1752629,-114.1465922,Negotiable,House,3600,4,3.5,2700,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1789693,-114.0885777,Long Term,Basement,1500,2,1,700,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.147667288227,-114.186164407935,Negotiable,Room For Rent,775,1,1,1500,Negotiable,2025-02-21,Smoking Allowed,False,False
Calgary,Alberta,51.0280957,-114.1950801,Negotiable,House,26500,8,7.5,11700,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1285504,-114.2554484,Long Term,House,3200,3,3.5,1700,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0530356,-114.0661001,Long Term,Condo Unit,3400,2,2,923,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.8623447,-113.971482,Long Term,Condo Unit,1850,1,1,628,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1261222,-114.2351585,Long Term,Room For Rent,800,1,1,1307,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.054383704619,-114.191854707576,Long Term,Room For Rent,1300,2,1.5,2400,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.9036207,-113.9628269,Long Term,Duplex,2400,3,2.5,1501,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.899935,-114.08067,Negotiable,Room For Rent,900,1,1,1307,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0266137,-114.1485453,Long Term,Duplex,2000,2,1,850,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.055595,-114.0785907,Negotiable,Townhouse,5750,3,3.5,3000,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1651584,-113.9567176,Long Term,Condo Unit,2250,2,2,1000,Negotiable,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1861233,-114.1126203,Long Term,House,2500,3,2.5,1717,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.165539,-114.051833,Long Term,Room For Rent,800,1,1.5,1307,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.8621378,-114.0232746,Negotiable,Condo Unit,2090,2,2,690,Unfurnished,2025-02-21,Smoking Allowed,True,True
Calgary,Alberta,50.9254687,-113.9299873,Long Term,Townhouse,2500,3,2.5,1453,Furnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1787512,-114.1609357,Negotiable,Basement,1800,2,1,919,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0188179,-114.0667682,Negotiable,House,2500,2,1,2000,Negotiable,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1732872,-114.0509618,Long Term,Basement,1600,2,1,2150,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0703943,-114.0926652,Long Term,Duplex,2250,3,1.5,1400,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.867678,-113.9439806,Long Term,Basement,1500,2,1,919,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1320817,-114.1471864,Long Term,House,3200,3,3,2600,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.9157473,-114.0761678,Short Term,Room For Rent,800,2,2,1400,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1158885,-114.1811893,Long Term,Condo Unit,2200,2,2,947,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0759032,-114.1104024,Long Term,House,2590,3,2,1118,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.9848692,-114.0834887,Long Term,Apartment,1850,2,1,0,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.8653306,-113.9502655,Long Term,Townhouse,2400,2,2.5,1050,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.025568224955,-114.111654506745,Long Term,Basement,1575,1,1,500,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.8653306,-113.9502655,Long Term,Townhouse,2400,2,2.5,1050,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.025568224955,-114.111654506745,Long Term,Basement,1575,1,1,500,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1347216,-113.9496947,Long Term,Condo Unit,2100,2,2,920,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.893144398406,-113.945586605682,Long Term,Condo Unit,1850,1,1,661,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.8653306,-113.9502655,Long Term,Townhouse,2250,2,2.5,904,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.9778983,-114.0041795,Long Term,Basement,1395,2,1,919,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.172601951815,-114.169942430689,Long Term,Townhouse,2450,2,2.5,1320,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.9670987,-114.049394,Short Term,House,4000,3,1.5,1165,Furnished,2025-02-21,Non-Smoking,False,True
Calgary,Alberta,51.1330937,-114.2203204,Long Term,Main Floor,2000,2,1,1666,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1861821,-114.0779735,Long Term,Basement,1500,1,1,981,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1234046,-114.0850513,Long Term,Main Floor,1990,3,1.5,1182,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.872038054501,-114.065652865112,Long Term,Main Floor,2750,3,2.5,1400,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1849959,-114.17328,Long Term,House,2550,3,2.5,1500,Unfurnished,2025-02-21,Non-Smoking,True,False
Calgary,Alberta,51.0119851,-114.2029604,Long Term,Room For Rent,850,1,1,1307,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.8643175,-113.9479771,Long Term,Main Floor,2695,3,2.5,1800,Unfurnished,2025-02-21,Non-Smoking,False,True
Calgary,Alberta,51.0358284,-114.072638,Long Term,Apartment,2100,2,2,1735,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0306332,-114.1038036,Long Term,Apartment,1325,0,1,397,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.070539,-114.048084,Long Term,Basement,1800,2,1,809,Unfurnished,2025-02-21,Non-Smoking,False,True
Calgary,Alberta,51.1021053,-114.054775,Long Term,Apartment,1550,2,2,874,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0785768,-114.0639597,Long Term,Townhouse,2450,3,2,1300,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0507252,-113.9775847,Negotiable,Room For Rent,750,1,1,1307,Negotiable,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.085952274446,-113.933349361377,Long Term,House,3200,5,2,1065,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.036249011077,-114.072547054492,Negotiable,Condo Unit,1625,1,1,700,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.905588,-113.9772289,Long Term,House,2495,3,1,1707,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1723365,-114.0411065,Long Term,House,2500,3,2,1100,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0552378,-113.9607121,Long Term,Basement,1950,3,1,1209,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.8702808,-113.9440931,Long Term,Basement,1600,2,1,650,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0524308,-114.0668026,Long Term,Condo Unit,2400,1,1,549,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0316709,-114.1003651,Negotiable,Townhouse,2375,3,1.5,1369,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.092297,-114.0712412,Negotiable,Townhouse,2200,2,1,1108,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.9778983,-114.0041795,Long Term,House,2495,3,1,1707,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1642127,-114.1402282,Long Term,House,2850,3,2.5,1930,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0322881,-114.0727083,Long Term,Apartment,1650,1,1,587,Unfurnished,2025-02-21,Non-Smoking,True,False
Calgary,Alberta,51.0075442,-114.1324368,Long Term,Condo Unit,1740,1,1,624,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.9793329,-114.064209,Long Term,Condo Unit,1400,1,1,900,Negotiable,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.9140877,-113.9527268,Long Term,Townhouse,2300,2,3,1109,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1347216,-113.9496947,Long Term,Condo Unit,2250,2,2,1100,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.8639519,-113.9464116,Long Term,Basement,1400,1,1,739,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.928065,-113.9811593,Long Term,House,2850,3,2.5,1707,Unfurnished,2025-02-21,Smoking Allowed,True,True
Calgary,Alberta,51.1145161,-114.0688325,Long Term,Duplex,1800,3,1,1000,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1295556,-113.9540149,Long Term,Condo Unit,2400,2,2,1000,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.065969,-114.014869,Long Term,Condo Unit,1950,2,2,947,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0478893,-114.0532344,Long Term,Condo Unit,2995,2,2,1183,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1900394,-114.0525025,Long Term,Basement,1500,2,2,650,Unfurnished,2025-02-21,Smoking Allowed,False,False
Calgary,Alberta,51.0438941,-113.9704775,Long Term,Townhouse,1850,2,1.5,1000,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.9793329,-114.064209,Long Term,Condo Unit,1400,1,1,900,Negotiable,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0179738,-114.1251256,12 months,Townhouse,3495,4,2.5,1416,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.8560795,-113.9981909,Long Term,Basement,1600,1,1,586,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0809766,-114.1448983,Short Term,Townhouse,2600,2,2.5,1279,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0311141,-114.0654671,Long Term,Apartment,1800,1,1,598,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0311141,-114.0654671,Long Term,Apartment,1900,1,1,600,Unfurnished,2025-07-01,Non-Smoking,True,True
Calgary,Alberta,51.0435716,-113.9940838,Long Term,Main Floor,1700,2,1,1062,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.131913,-114.2126996,Long Term,Basement,1500,2,1,625,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.868805,-114.0656089,Long Term,Main Floor,2335,3,2.5,1600,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1534536,-113.933038,Short Term,Townhouse,3400,4,3,1800,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.8688049,-114.0656072,Long Term,Main Floor,2285,3,2.5,1485,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0576065,-114.1689591,Long Term,Condo Unit,2400,2,2,900,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,50.9079266,-114.0479897,Long Term,Basement,1500,2,1,915,Unfurnished,2025-02-21,Non-Smoking,True,False
Calgary,Alberta,51.090981,-114.1344649,Long Term,Room For Rent,875,3,1.5,1150,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0240598,-114.1464426,Long Term,Main Floor,2200,3,1.5,1400,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.175834729306,-114.094869683207,Long Term,Main Floor,2495,4,2.5,2200,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0520916,-114.0395075,12 months,Condo Unit,2400,2,2,668,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.018188461942,-114.113794746033,Long Term,House,6000,5,3.5,2150,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1380565,-113.9547834,Long Term,Basement,1790,2,1,919,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0418015,-114.0555208,Long Term,Condo Unit,2100,1,1,644,Unfurnished,2025-02-21,Non-Smoking,True,False
Calgary,Alberta,51.1653916,-114.1346885,Long Term,Room For Rent,1000,1,1.5,1307,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.04431,-114.0941,Long Term,Condo Unit,1850,1,1,644,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1443109,-114.2198686,Long Term,Basement,1400,1,1,550,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1613579,-114.1496958,Long Term,Townhouse,2500,3,2.5,1406,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.919531936513,-114.141602138623,Long Term,Basement,2000,2,1,1000,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0830612,-114.0495044,Long Term,Basement,1395,2,1,919,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1093163,-114.2749653,Long Term,Basement,1500,1,1,662,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.036097252578,-114.07107563558,Long Term,Apartment,1799,1,1,605,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.036097252578,-114.07107563558,Long Term,Apartment,2275,2,1,874,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.107177454942,-114.158539115345,Long Term,Basement,1500,2,1,500,Unfurnished,2025-02-21,Non-Smoking,True,False
Calgary,Alberta,51.065122664644,-114.216352836304,Long Term,Condo Unit,2500,2,3,1179,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1542605,-114.1511673,Long Term,House,3500,4,4,2108,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1845739,-114.1717166,Long Term,Basement,1700,2,1,600,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0418015,-114.0555208,Long Term,Condo Unit,2200,1,1,644,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.9019672,-113.9242496,Long Term,House,2550,3,2.5,1682,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.1558207,-114.1345751,Long Term,Basement,1500,1,1,1250,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0385614,-114.0165703,Long Term,Condo Unit,2200,1,1,772,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0423275,-114.0866178,Long Term,Condo Unit,2300,2,2,899,Unfurnished,2025-02-21,Non-Smoking,False,True
Calgary,Alberta,51.107743282709,-114.243863869336,Long Term,Basement,1650,1,1,739,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.9200103,-114.1222705,Long Term,Basement,1600,1,1,739,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.031564,-114.064759,Negotiable,Condo Unit,1550,1,1,600,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.037263,-114.064799,Long Term,Condo Unit,2200,1,1,735,Unfurnished,2025-02-21,Non-Smoking,True,True
Calgary,Alberta,51.0439876,-114.0010732,Negotiable,Room For Rent,600,3,2,1200,Furnished,2025-02-21,Smoking Allowed,False,False
Calgary,Alberta,51.0704715,-113.976582,Long Term,Room For Rent,750,1,1,1307,Furnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0311422,-114.0656781,Long Term,Condo Unit,1650,1,1,644,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.8688049,-114.0656072,Long Term,Basement,1485,1,1,750,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0311422,-114.0656781,Long Term,Condo Unit,1650,1,1,644,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0789658,-114.1139276,Long Term,Condo Unit,1200,0,1,470,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1750083,-114.1609959,Long Term,Basement,1495,1,1,739,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1347934,-113.9497081,Long Term,Condo Unit,2150,2,2,980,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.031643,-114.2086191,Long Term,Basement,2000,2,1,899,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1407873,-114.0919557,Long Term,Room For Rent,680,1,1,1307,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1649833,-114.0909521,Long Term,Condo Unit,2100,2,2,840,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.0607863,-114.0203841,Long Term,Main Floor,1900,3,1,1130,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.8878899,-114.0143663,Long Term,Basement,1500,1,1,979,Negotiable,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,51.1813276,-114.0756695,Long Term,Townhouse,2600,3,2.5,1369,Unfurnished,2025-02-21,Non-Smoking,False,False
Calgary,Alberta,50.9802639,-114.0013945,Long Term,Main Floor,1775,2,1,1062,Unfurnished,2025-02-21,Non-Smoking,False,False
